id,agv,initTime,assignTime,pickupTime,comepleteTime
1964,83,951.686941,951.7,954.8,980.25
2008,74,970.9041145,970.95,973.35,980.3
2004,64,969.0754919,969.1,971.15,981.7
2000,55,967.1438283,967.15,969.2,982.05
1984,59,962.9456172,962.95,965.75,982.05
1995,40,965.8679785,965.9,967.35,982.15
2002,46,967.4629696,967.5,969.25,982.35
2013,35,973.5652952,973.6,974.75,982.45
1968,69,953.4257603,953.45,956.95,982.55
1975,85,956.580322,956.6,958.95,983.05
1999,42,966.9599284,967.0,970.1,983.45
2020,50,976.2915921,976.3,978.45,983.45
2014,26,974.5785331,974.6,977.5,984.1
2005,32,969.5760286,969.6,970.75,984.35
2029,19,980.5971377,980.6,982.05,984.55
1994,18,965.8565295,965.9,967.05,984.8
2010,48,972.0729875,972.1,973.35,985.4
2007,78,970.2354204,970.25,972.0,987.05
2031,52,981.9123435,981.95,983.4,987.3
2028,27,980.1742397,980.2,982.0,987.5
2006,21,969.8640429,969.9,971.05,987.8
1988,24,964.1796064,964.2,966.1,987.9
2023,22,978.1599284,978.2,979.65,988.15
1992,23,965.2754919,965.3,966.45,988.15
2021,45,976.293381,976.3,978.05,988.85
2022,39,976.6887299,976.7,978.95,989.4
1980,17,961.5545617,961.6,962.75,989.55
2017,80,976.1506261,976.2,978.4,992.2
2001,79,967.4125224,967.45,968.6,992.25
2030,68,981.0915921,981.1,983.25,993.05
2026,60,979.4815742,979.5,981.55,993.15
1965,61,951.9252236,951.95,958.05,993.55
2012,70,973.5652952,973.6,975.05,994.35
2019,63,976.242576,976.25,979.3,994.6
1998,76,966.4618962,966.5,968.55,994.9
2039,32,987.0168157,987.05,989.75,994.95
2038,28,986.7549195,986.8,988.5,995.05
2037,53,986.4640429,986.5,988.25,995.15
2027,67,980.0930233,980.1,981.25,996.5
2025,30,978.7838998,978.8,980.25,997.0
2048,62,992.5559928,992.6,993.75,997.35
2009,20,971.7341682,971.75,972.9,997.75
2041,19,988.9205725,988.95,990.85,998.05
2047,33,992.3173524,992.35,993.5,998.5
2016,65,975.2504472,975.3,977.95,999.25
2042,56,989.3398927,989.35,991.1,999.7
2036,16,984.8110912,984.85,986.6,999.8
2018,75,976.1617174,976.2,977.35,999.85
2032,58,982.1499106,982.15,985.75,1000.05
2024,31,978.2171735,978.25,979.7,1000.1
2049,55,992.8110912,992.85,995.15,1000.1
2054,38,995.2354204,995.25,997.05,1001.1
2015,77,974.8103757,974.85,976.6,1002.6
2044,40,990.2908766,990.3,993.0,1003.05
2045,59,990.6872987,990.7,992.35,1003.2
2035,41,983.365653,983.4,985.45,1003.25
2033,73,982.9094812,982.95,985.9,1003.6
2058,15,997.1470483,997.15,999.5,1003.95
2053,49,994.7316637,994.75,995.9,1004.2
2043,52,989.9302326,989.95,992.0,1006.65
2065,43,1000.867979,1000.9,1002.95,1006.8
2066,35,1001.44186,1001.45,1002.6,1007.45
2050,45,993.1910555,993.2,995.3,1007.95
2034,54,983.1992844,983.2,988.2,1008.2
2040,34,988.5427549,988.55,989.7,1008.4
2052,42,993.9423971,993.95,995.6,1008.6
2062,51,998.5652952,998.6,1000.65,1008.95
2063,48,998.9388193,998.95,1000.1,1010.05
2055,27,995.4479428,995.45,996.8,1011.35
2056,64,996.3513417,996.4,997.85,1012.1
2057,44,996.4490161,996.45,997.9,1012.2
2046,26,990.8472272,990.85,992.45,1014.5
2061,14,998.5112701,998.55,1000.95,1014.55
2072,23,1007.135242,1007.15,1008.8,1014.55
2078,46,1008.791771,1008.8,1009.95,1014.55
2051,72,993.7363148,993.75,996.1,1014.8
2067,32,1004.131306,1004.15,1007.4,1015.3
2069,25,1004.589624,1004.6,1006.65,1015.4
2059,81,997.3631485,997.4,999.4,1015.8
2073,28,1007.150268,1007.2,1008.95,1016.9
2060,22,997.631127,997.65,999.8,1017.2
2070,19,1005.020036,1005.05,1007.05,1017.3
2068,33,1004.237209,1004.25,1005.7,1017.5
2076,18,1008.479428,1008.5,1009.65,1019.65
2085,67,1013.565295,1013.6,1015.1,1020.0
2080,82,1011.744902,1011.75,1012.9,1020.2
2071,17,1006.379249,1006.4,1007.15,1020.45
2064,37,1000.176386,1000.2,1001.65,1020.85
2079,15,1011.724866,1011.75,1013.5,1021.05
2089,38,1015.030054,1015.05,1016.2,1022.4
2090,42,1015.362075,1015.4,1017.2,1022.7
2084,68,1013.301968,1013.35,1014.5,1022.7
2074,36,1007.229696,1007.25,1008.7,1022.75
2086,43,1013.597853,1013.6,1014.8,1023.15
2087,21,1014.276208,1014.3,1015.75,1023.9
2083,39,1013.222182,1013.25,1014.6,1025.5
2092,31,1020.567084,1020.6,1021.3,1026.8
2077,40,1008.743113,1008.75,1009.9,1028.75
2075,16,1007.763864,1007.8,1009.7,1030.2
2091,64,1019.380322,1019.4,1021.0,1031.0
2088,45,1014.716995,1014.75,1016.2,1031.2
2081,53,1012.13059,1012.15,1014.55,1033.25
2082,61,1012.318426,1012.35,1014.0,1035.35
2098,44,1026.507335,1026.55,1028.75,1036.25
2096,54,1025.657603,1025.7,1026.85,1036.25
2097,35,1025.763506,1025.8,1028.45,1037.25
2101,25,1028.692665,1028.7,1030.15,1037.75
2093,41,1021.441503,1021.45,1023.35,1038.1
2105,82,1032.147048,1032.15,1033.6,1041.2
2104,32,1031.936673,1031.95,1033.25,1041.45
2103,38,1031.300894,1031.35,1033.1,1042.05
2100,58,1028.518426,1028.55,1029.7,1042.2
2107,78,1035.23542,1035.25,1036.8,1042.3
2095,22,1025.026118,1025.05,1027.0,1044.8
2102,19,1029.029696,1029.05,1030.2,1045.35
2113,23,1042.321288,1042.35,1044.0,1047.1
2106,34,1034.239714,1034.25,1035.7,1047.8
2125,72,1043.44186,1043.45,1044.6,1048.6
2094,13,1021.531664,1021.55,1023.9,1048.75
2110,24,1040.143828,1040.15,1041.3,1049.6
2099,80,1028.350984,1028.4,1029.85,1050.05
2111,21,1040.867979,1040.9,1042.35,1050.45
2136,65,1043.44186,1043.45,1045.85,1050.45
2142,47,1043.565295,1043.6,1044.75,1050.8
2126,83,1043.44186,1043.45,1046.6,1050.85
2133,76,1043.44186,1043.45,1044.9,1050.9
2130,69,1043.44186,1043.45,1045.15,1051.0
2112,37,1041.694812,1041.7,1043.15,1051.05
2109,42,1039.210733,1039.25,1040.7,1051.3
2134,63,1043.44186,1043.45,1044.6,1051.3
2147,31,1047.454025,1047.5,1048.65,1052.15
2124,81,1043.44186,1043.45,1045.8,1052.2
2135,84,1043.44186,1043.45,1047.45,1052.45
2116,70,1043.44186,1043.45,1044.65,1052.6
2119,71,1043.44186,1043.45,1044.6,1053.2
2141,55,1043.44186,1043.45,1044.6,1053.55
2117,77,1043.44186,1043.45,1044.9,1053.55
2128,26,1043.44186,1043.45,1044.9,1054.6
2145,54,1046.293381,1046.3,1048.2,1054.6
2120,75,1043.44186,1043.45,1044.65,1055.1
2140,87,1043.44186,1043.45,1047.7,1055.25
2122,73,1043.44186,1043.45,1044.6,1055.6
2129,49,1043.44186,1043.45,1044.65,1056.05
2137,48,1043.44186,1043.45,1045.15,1056.5
2127,66,1043.44186,1043.45,1044.6,1058.05
2118,67,1043.44186,1043.45,1044.6,1058.2
2146,18,1046.424329,1046.45,1047.9,1058.35
2143,78,1043.668336,1043.7,1050.15,1059.0
2115,52,1043.44186,1043.45,1045.15,1059.45
2149,17,1053.120215,1053.15,1054.6,1061.0
2108,27,1039.014669,1039.05,1040.2,1061.2
2160,31,1057.705188,1057.75,1058.9,1061.8
2123,74,1043.44186,1043.45,1045.15,1062.1
2159,37,1057.642934,1057.65,1059.75,1062.45
2152,56,1055.328086,1055.35,1056.8,1063.4
2175,40,1059.936315,1059.95,1061.1,1063.9
2154,76,1056.518784,1056.55,1058.6,1063.9
2121,36,1043.44186,1043.45,1044.6,1064.0
2174,46,1059.672272,1059.7,1060.85,1064.25
2132,51,1043.44186,1043.45,1045.65,1064.9
2156,16,1056.902326,1056.95,1058.4,1066.35
2161,13,1057.948479,1057.95,1060.1,1066.8
2180,19,1061.34025,1061.35,1062.8,1067.3
2114,79,1043.44186,1043.45,1044.9,1068.4
2163,49,1058.339177,1058.35,1060.55,1069.3
2169,50,1058.784973,1058.8,1059.95,1070.65
2158,63,1057.350268,1057.4,1058.85,1070.75
2131,68,1043.44186,1043.45,1044.9,1070.9
2144,64,1045.783542,1045.8,1049.4,1071.15
2150,65,1054.014669,1054.05,1055.5,1071.2
2181,77,1062.949553,1062.95,1066.55,1071.2
2178,57,1061.124866,1061.15,1062.45,1071.65
2155,47,1056.601789,1056.65,1058.1,1071.7
2153,72,1056.44186,1056.45,1057.6,1072.35
2168,59,1058.779249,1058.8,1059.95,1073.85
2139,86,1043.44186,1043.45,1048.5,1073.9
2186,39,1067.220036,1067.25,1068.4,1074.2
2190,29,1070.246869,1070.25,1071.55,1074.8
2176,30,1059.954204,1060.0,1061.15,1075.15
2173,54,1059.239714,1059.25,1061.4,1075.2
2138,85,1043.44186,1043.45,1046.3,1075.6
2166,53,1058.553131,1058.6,1059.75,1075.75
2151,20,1055.237925,1055.25,1056.7,1076.6
2188,23,1069.91449,1069.95,1071.6,1076.8
2179,45,1061.184973,1061.2,1062.4,1077.9
2185,58,1065.379249,1065.4,1066.55,1077.95
2165,70,1058.503757,1058.55,1060.45,1078.4
2197,18,1072.251878,1072.3,1073.75,1080.1
2189,34,1070.23542,1070.25,1071.6,1080.1
2148,22,1052.232916,1052.25,1054.6,1081.0
2210,32,1075.641503,1075.65,1077.6,1081.0
2211,50,1075.923435,1075.95,1077.9,1081.95
2212,42,1075.953488,1076.0,1078.45,1082.05
2167,62,1058.740608,1058.75,1060.85,1082.4
2194,55,1071.632916,1071.65,1073.4,1082.7
2206,44,1073.54025,1073.55,1075.7,1083.15
2183,75,1064.630054,1064.65,1066.7,1083.6
2157,21,1057.316995,1057.35,1058.8,1083.7
2172,61,1059.234705,1059.25,1061.35,1084.8
2184,41,1065.23542,1065.25,1066.8,1084.9
2199,56,1072.534884,1072.55,1074.15,1085.35
2193,60,1071.572093,1071.6,1073.35,1085.95
2170,82,1059.014669,1059.05,1061.45,1086.05
2187,73,1069.726655,1069.75,1071.2,1086.55
2171,71,1059.019678,1059.05,1061.5,1086.6
2219,24,1081.82254,1081.85,1083.0,1086.7
2191,13,1070.841145,1070.85,1073.3,1087.6
2177,78,1061.101252,1061.15,1064.4,1088.05
2220,23,1082.028623,1082.05,1083.2,1088.4
2195,67,1071.902683,1071.95,1073.55,1088.6
2164,69,1058.346333,1058.35,1060.4,1089.1
2162,81,1058.032916,1058.05,1060.0,1089.45
2192,31,1071.408945,1071.45,1072.9,1089.55
2196,19,1071.959928,1072.0,1073.45,1089.6
2205,46,1073.410376,1073.45,1078.85,1090.55
2204,36,1073.06619,1073.1,1078.7,1090.7
2224,65,1085.867621,1085.9,1087.95,1091.45
2203,27,1072.981753,1073.0,1076.65,1091.65
2200,43,1072.762075,1072.8,1073.95,1091.75
2198,52,1072.434347,1072.45,1074.4,1092.1
2207,33,1074.185331,1074.2,1076.05,1092.15
2208,40,1074.238283,1074.25,1075.7,1092.3
2182,48,1062.979606,1063.0,1068.2,1092.75
2223,42,1085.411091,1085.45,1086.75,1092.8
2202,66,1072.916637,1072.95,1088.15,1093.3
2230,37,1087.236494,1087.25,1088.45,1093.65
2217,30,1079.531664,1079.55,1081.05,1094.75
2235,58,1088.16458,1088.2,1090.0,1094.75
2233,26,1087.805367,1087.85,1089.3,1094.8
2222,53,1084.948122,1084.95,1086.75,1095.25
2214,51,1078.505903,1078.55,1080.75,1095.5
2209,38,1074.87585,1074.9,1076.75,1095.9
2228,86,1086.981038,1087.0,1088.4,1097.3
2218,28,1081.623614,1081.65,1082.8,1098.45
2201,74,1072.90805,1072.95,1077.1,1098.6
2226,32,1086.489445,1086.5,1089.6,1098.75
2225,72,1086.293381,1086.3,1088.35,1098.9
2238,44,1089.718068,1089.75,1091.6,1099.0
2243,61,1094.982111,1095.0,1096.4,1099.3
2216,39,1078.982111,1079.0,1081.65,1099.4
2227,45,1086.918784,1086.95,1088.75,1099.55
2232,35,1087.723792,1087.75,1089.95,1099.6
2240,76,1091.331664,1091.35,1093.7,1101.0
2247,55,1095.491592,1095.5,1096.65,1101.25
2215,17,1078.704114,1078.75,1080.5,1101.55
2213,77,1076.322719,1076.35,1077.7,1101.75
2236,59,1088.373524,1088.4,1090.65,1102.65
2234,57,1087.839714,1087.85,1089.3,1104.45
2229,49,1087.135242,1087.15,1088.9,1105.25
2248,80,1096.92093,1096.95,1098.1,1105.5
2221,29,1083.742397,1083.75,1084.9,1106.6
2244,25,1095.202147,1095.25,1097.4,1106.8
2231,34,1087.590698,1087.6,1091.65,1107.95
2266,37,1105.024687,1105.05,1106.2,1108.9
2254,66,1100.46297,1100.5,1101.65,1109.5
2257,16,1101.856172,1101.9,1103.35,1110.35
2265,19,1104.779249,1104.8,1106.65,1110.6
2237,75,1089.284436,1089.3,1091.2,1111.0
2256,41,1101.331664,1101.35,1101.9,1111.65
2239,47,1090.23542,1090.25,1093.1,1111.85
2259,71,1102.916279,1102.95,1105.4,1112.65
2246,60,1095.23542,1095.25,1096.25,1112.8
2249,42,1097.996422,1098.0,1099.45,1113.15
2255,64,1101.250089,1101.3,1102.45,1113.35
2242,20,1094.442934,1094.45,1095.65,1114.2
2251,30,1099.586404,1099.6,1101.05,1114.75
2260,24,1103.081932,1103.1,1104.55,1115.1
2245,82,1095.23542,1095.25,1098.85,1115.3
2272,31,1110.419678,1110.45,1111.7,1115.45
2263,73,1104.152415,1104.2,1105.95,1115.6
2270,15,1110.338819,1110.35,1112.45,1116.1
2253,50,1100.427191,1100.45,1101.9,1116.4
2264,22,1104.67907,1104.7,1107.05,1117.65
2250,62,1099.551342,1099.6,1101.0,1117.8
2275,17,1112.675492,1112.7,1114.05,1118.75
2271,14,1110.34347,1110.35,1112.6,1119.3
2276,25,1113.3839,1113.4,1115.4,1120.0
2241,18,1091.979249,1092.0,1093.5,1120.1
2258,53,1102.90805,1102.95,1105.05,1120.65
2277,52,1113.50483,1113.55,1114.7,1122.35
2252,70,1100.110912,1100.15,1101.3,1122.45
2261,26,1103.651521,1103.7,1106.05,1123.4
2262,23,1103.837567,1103.85,1105.65,1124.0
2281,63,1116.539535,1116.55,1117.7,1124.35
2268,55,1109.213238,1109.25,1110.4,1124.85
2273,44,1111.644723,1111.65,1112.8,1125.7
2278,58,1114.259034,1114.3,1115.6,1126.2
2279,51,1114.280501,1114.3,1117.45,1127.95
2287,61,1122.010018,1122.05,1123.2,1129.3
2267,74,1105.635778,1105.65,1108.1,1130.2
2280,40,1116.392844,1116.4,1117.55,1130.25
2282,48,1117.426476,1117.45,1119.2,1130.3
2285,28,1119.743113,1119.75,1121.2,1130.95
2274,79,1111.855456,1111.9,1113.45,1133.45
2291,15,1123.878354,1123.9,1126.45,1133.55
2284,43,1118.993202,1119.0,1120.45,1134.55
2286,46,1120.824687,1120.85,1122.6,1135.6
2269,21,1110.23542,1110.25,1111.7,1136.4
2293,25,1125.303041,1125.35,1127.65,1138.45
2283,27,1118.571735,1118.6,1120.35,1138.55
2292,42,1125.23542,1125.25,1126.85,1138.6
2299,22,1130.291234,1130.3,1132.15,1138.9
2294,54,1125.588551,1125.6,1127.05,1139.45
2302,47,1133.953131,1134.0,1135.3,1140.8
2301,38,1132.853667,1132.9,1135.0,1141.7
2304,26,1135.861896,1135.9,1137.35,1143.3
2303,17,1135.031127,1135.05,1136.5,1143.75
2310,28,1139.663327,1139.7,1141.2,1145.2
2297,45,1127.952057,1128.0,1129.75,1145.95
2290,31,1122.620751,1122.65,1124.1,1146.15
2308,20,1138.751342,1138.8,1140.85,1146.25
2288,16,1122.255098,1122.3,1123.75,1146.3
2300,41,1131.054383,1131.1,1134.85,1146.3
2296,39,1126.597496,1126.6,1127.75,1147.0
2307,24,1138.310197,1138.35,1140.1,1147.1
2295,32,1126.368157,1126.4,1129.6,1147.2
2306,30,1137.913775,1137.95,1139.1,1147.55
2311,15,1140.867979,1140.9,1142.6,1148.4
2305,44,1135.959213,1136.0,1137.9,1149.0
2298,60,1129.124866,1129.15,1130.3,1150.05
2312,48,1141.515564,1141.55,1143.6,1150.9
2289,19,1122.316995,1122.35,1125.55,1151.2
2309,37,1139.53703,1139.55,1141.3,1152.25
2313,50,1141.774597,1141.8,1142.95,1153.55
2320,62,1150.23542,1150.25,1151.4,1155.1
2318,29,1149.775313,1149.8,1151.05,1155.35
2321,25,1151.553846,1151.6,1152.75,1156.85
2317,49,1149.383184,1149.4,1150.55,1157.75
2319,22,1149.896243,1149.9,1151.35,1158.8
2323,43,1155.316637,1155.35,1156.8,1162.0
2315,23,1145.314132,1145.35,1147.1,1162.45
2314,14,1144.651878,1144.7,1147.05,1164.9
2324,81,1155.950268,1156.0,1157.15,1169.55
2325,17,1157.818605,1157.85,1159.3,1171.55
2326,46,1163.398211,1163.4,1164.55,1171.55
2327,54,1166.12093,1166.15,1167.9,1173.4
2316,18,1146.331664,1146.35,1148.45,1173.7
2322,36,1155.164937,1155.2,1156.65,1176.55
2329,22,1170.23542,1170.25,1171.7,1177.8
2355,60,1173.575671,1173.6,1174.75,1178.1
2354,63,1173.575671,1173.6,1175.35,1178.1
2334,53,1173.575671,1173.6,1174.75,1179.05
2336,48,1173.575671,1173.6,1174.75,1179.65
2361,67,1173.575671,1173.6,1174.75,1180.85
2332,37,1172.316995,1172.35,1173.5,1181.15
2339,56,1173.575671,1173.6,1174.75,1182.35
2360,85,1173.575671,1173.6,1175.75,1182.4
2330,32,1170.384973,1170.4,1171.55,1182.55
2346,73,1173.575671,1173.6,1175.25,1183.05
2333,77,1173.575671,1173.6,1174.8,1183.05
2356,69,1173.575671,1173.6,1177.2,1183.7
2365,16,1175.23542,1175.25,1177.45,1184.15
2347,79,1173.575671,1173.6,1174.75,1184.75
2343,65,1173.575671,1173.6,1175.3,1185.05
2338,45,1173.575671,1173.6,1175.05,1185.45
2335,72,1173.575671,1173.6,1174.75,1185.55
2367,20,1180.23542,1180.25,1181.45,1185.75
2328,35,1170.23542,1170.25,1171.4,1186.2
2351,71,1173.575671,1173.6,1176.5,1186.75
2350,75,1173.575671,1173.6,1178.6,1187.15
2331,44,1171.331664,1171.35,1172.5,1187.2
2362,61,1173.575671,1173.6,1179.2,1188.0
2353,70,1173.575671,1173.6,1179.25,1188.25
2348,78,1173.575671,1173.6,1174.75,1188.35
2369,51,1182.241145,1182.25,1183.4,1188.55
2359,68,1173.575671,1173.6,1176.75,1188.75
2357,84,1173.575671,1173.6,1180.4,1189.15
2340,66,1173.575671,1173.6,1174.8,1189.7
2358,52,1173.575671,1173.6,1174.75,1190.45
2337,76,1173.575671,1173.6,1175.25,1190.55
2345,62,1173.575671,1173.6,1174.75,1191.15
2377,59,1187.30805,1187.35,1188.5,1191.55
2376,55,1186.900894,1186.95,1188.2,1191.95
2380,39,1187.951342,1188.0,1189.15,1193.9
2379,47,1187.557782,1187.6,1188.75,1194.0
2373,43,1186.807156,1186.85,1188.3,1194.45
2366,81,1177.111628,1177.15,1182.05,1194.45
2349,64,1173.575671,1173.6,1174.75,1194.55
2383,24,1188.465832,1188.5,1189.75,1194.65
2378,33,1187.316995,1187.35,1188.5,1195.8
2370,31,1184.06297,1184.1,1186.15,1196.65
2342,74,1173.575671,1173.6,1174.8,1197.1
2388,45,1189.426834,1189.45,1191.8,1197.7
2396,65,1190.588193,1190.6,1192.25,1197.75
2372,60,1186.562433,1186.6,1188.2,1197.95
2399,72,1191.344544,1191.35,1194.15,1198.6
2398,37,1191.261538,1191.3,1192.45,1199.45
2382,50,1188.352057,1188.4,1190.05,1199.55
2385,36,1189.224329,1189.25,1192.1,1199.75
2344,82,1173.575671,1173.6,1174.8,1200.05
2391,57,1189.845438,1189.85,1191.3,1200.25
2397,71,1191.260107,1191.3,1193.05,1200.55
2393,48,1190.046512,1190.05,1191.55,1201.05
2352,83,1173.575671,1173.6,1175.25,1201.1
2364,87,1173.827191,1173.85,1180.15,1203.45
2406,51,1196.844365,1196.85,1198.15,1204.0
2363,86,1173.575671,1173.6,1176.95,1204.2
2395,56,1190.247585,1190.25,1191.7,1204.55
2410,47,1200.792129,1200.8,1202.8,1205.3
2375,35,1186.872272,1186.9,1189.1,1205.8
2389,58,1189.558497,1189.6,1192.65,1206.4
2401,30,1191.666547,1191.7,1193.15,1206.45
2412,54,1201.265116,1201.3,1202.45,1206.7
2392,61,1190.001431,1190.05,1193.6,1206.9
2409,42,1200.316637,1200.35,1201.5,1207.45
2341,80,1173.575671,1173.6,1175.05,1207.5
2400,49,1191.44186,1191.45,1192.6,1207.75
2374,67,1186.8161,1186.85,1189.2,1208.45
2386,46,1189.316637,1189.35,1190.85,1208.5
2418,66,1202.507335,1202.55,1204.45,1208.5
2413,53,1201.321646,1201.35,1203.75,1208.55
2394,84,1190.211091,1190.25,1194.45,1208.75
2371,34,1186.167442,1186.2,1187.95,1209.0
2423,44,1203.361717,1203.4,1204.55,1209.2
2403,75,1194.695886,1194.7,1197.85,1209.25
2420,37,1202.752057,1202.8,1204.5,1209.45
2368,19,1182.137388,1182.15,1183.6,1209.85
2390,73,1189.781038,1189.8,1192.6,1210.05
2419,22,1202.568157,1202.6,1203.75,1210.2
2381,63,1188.055098,1188.1,1189.55,1210.75
2434,52,1205.53059,1205.55,1209.25,1212.35
2384,79,1189.191413,1189.2,1190.85,1212.35
2404,68,1195.23542,1195.25,1196.75,1212.4
2422,81,1203.313775,1203.35,1205.15,1212.4
2416,29,1201.821109,1201.85,1203.3,1212.9
2436,38,1206.030769,1206.05,1207.7,1212.9
2415,26,1201.480501,1201.5,1202.65,1213.05
2414,32,1201.358855,1201.4,1202.85,1213.4
2408,59,1200.113775,1200.15,1201.7,1214.4
2427,57,1204.447943,1204.45,1208.35,1214.6
2426,64,1204.223256,1204.25,1205.7,1215.4
2435,24,1205.902683,1205.95,1207.65,1216.65
2429,36,1204.534526,1204.55,1206.0,1216.7
2439,35,1210.23542,1210.25,1211.4,1216.95
2387,69,1189.380322,1189.4,1191.15,1217.25
2431,40,1205.070483,1205.1,1206.75,1218.4
2428,28,1204.519499,1204.55,1206.3,1218.5
2442,58,1212.815027,1212.85,1214.6,1218.6
2446,39,1214.286941,1214.3,1216.15,1219.3
2402,77,1192.498032,1192.5,1195.75,1219.3
2433,51,1205.503399,1205.55,1208.65,1219.8
2447,47,1214.870841,1214.9,1216.35,1219.85
2443,83,1213.092665,1213.1,1215.6,1219.85
2405,85,1196.777102,1196.8,1199.45,1220.1
2424,43,1203.589267,1203.6,1205.75,1220.15
2440,72,1210.444007,1210.45,1214.0,1221.9
2421,62,1202.984615,1203.0,1204.4,1222.2
2445,27,1213.863327,1213.9,1215.35,1222.65
2463,21,1218.443649,1218.45,1219.75,1222.75
2411,70,1201.04186,1201.05,1202.8,1223.25
2451,18,1215.780322,1215.8,1217.25,1223.3
2453,52,1216.651878,1216.7,1218.15,1223.95
2462,53,1218.373524,1218.4,1220.15,1223.95
2441,41,1211.825045,1211.85,1213.1,1224.5
2417,55,1202.148837,1202.15,1204.45,1224.55
2460,33,1217.945617,1217.95,1220.3,1224.65
2407,78,1200.061538,1200.1,1202.05,1225.05
2437,71,1206.85653,1206.9,1208.95,1225.3
2430,45,1204.538819,1204.55,1209.25,1225.7
2461,82,1218.162433,1218.2,1219.6,1225.75
2465,22,1219.196422,1219.2,1222.2,1226.5
2466,57,1220.131664,1220.15,1221.3,1226.6
2425,50,1203.970662,1204.0,1206.05,1227.75
2450,61,1215.340966,1215.35,1216.8,1227.85
2456,76,1217.109839,1217.15,1218.6,1227.85
2452,31,1216.094454,1216.1,1217.25,1228.1
2469,39,1221.769589,1221.8,1223.25,1228.15
2459,38,1217.831127,1217.85,1219.0,1228.3
2438,60,1209.829338,1209.85,1211.0,1229.25
2449,25,1215.215742,1215.25,1216.4,1229.75
2467,56,1220.385689,1220.4,1222.25,1229.9
2470,49,1222.704472,1222.75,1224.4,1230.1
2448,86,1214.997496,1215.0,1217.5,1230.25
2457,37,1217.129875,1217.15,1219.4,1231.05
2432,65,1205.217889,1205.25,1207.7,1232.65
2475,17,1226.41288,1226.45,1227.6,1233.05
2472,23,1224.25653,1224.3,1225.75,1234.3
2455,30,1217.097674,1217.1,1218.65,1234.4
2482,42,1229.906261,1229.95,1231.1,1234.4
2483,53,1230.123077,1230.15,1231.3,1235.3
2476,43,1227.102683,1227.15,1228.55,1235.5
2473,35,1224.723792,1224.75,1226.25,1235.65
2471,48,1223.215742,1223.25,1225.0,1235.65
2464,20,1219.11127,1219.15,1220.3,1236.0
2458,44,1217.318068,1217.35,1218.8,1236.15
2444,66,1213.539177,1213.55,1215.6,1236.55
2474,40,1225.664401,1225.7,1227.9,1237.2
2484,47,1230.213238,1230.25,1232.4,1238.75
2454,74,1216.76136,1216.8,1218.4,1239.3
2480,46,1229.318068,1229.35,1230.8,1239.55
2488,55,1231.424687,1231.45,1233.05,1240.75
2485,77,1230.710555,1230.75,1231.8,1241.0
2478,18,1229.008229,1229.05,1230.9,1241.45
2497,38,1235.557782,1235.6,1238.2,1241.9
2479,36,1229.021109,1229.05,1230.7,1241.95
2491,33,1233.743828,1233.75,1235.75,1242.25
2477,24,1228.947406,1228.95,1230.1,1242.8
2495,52,1234.407156,1234.45,1235.9,1242.85
2499,21,1237.179964,1237.2,1238.35,1243.25
2487,34,1231.252952,1231.3,1233.05,1243.55
2500,45,1237.413953,1237.45,1239.05,1243.8
